description,Price,Rating,reviewCount,url
"Samsung 16GB (2 x 8GB) 204-pin SODIMM, DDR3 PC3L-12800, 1600MHz ram Memory Module for laptops (M471B1G73EB0-YK0 x 2)",$69.99,4.8 out of 5 stars,327,https://www.amazon.com/Samsung-204-pin-PC3L-12800-1600MHz-M471B1G73EB0-YK0/dp/B01BFFIFH8/ref=sr_1_201?dchild=1&keywords=RAM&qid=1625129212&sr=8-201
G.Skill TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory F4-3000C16D-32GTZR,$185.99,4.8 out of 5 stars,440,https://www.amazon.com/G-Skill-TridentZ-288-Pin-Desktop-F4-3000C16D-32GTZR/dp/B07KQP3XQB/ref=sr_1_202?dchild=1&keywords=RAM&qid=1625129212&sr=8-202
"GeIL Orion RGB DDR4 RAM, 32GB (16GBx2) 3200MHz 1.35V XMP2.0, Intel/AMD Compatible, Long DIMM High Speed Desktop Memory, Hardcore Immersive Gaming/Multimedia Content Creation/Quality Live Streaming",$203.99,4.6 out of 5 stars,88,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A092886593URNW0NJSPX&url=%2FGeIL-Compatible-Immersive-Multimedia-Streaming%2Fdp%2FB08T92CC2K%2Fref%3Dsr_1_203_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129212%26sr%3D8-203-spons%26psc%3D1&qualifier=1625129212&id=5173226391672114&widgetName=sp_mtf
"LEVEN SSD (120GBx10) 3D NAND TLC SATA III Internal Solid State Drive - 6 Gb/s, 2.5 inch /7mm (0.28"") - up to 550MB/s - Compatible with Laptop & PC Desktop - Retail 10 Pack",$209.99,4.6 out of 5 stars,886,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A00214643C77R8Y875IDL&url=%2FLEVEN-120GBx10-Internal-Solid-State%2Fdp%2FB08DFV7KKF%2Fref%3Dsr_1_204_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129212%26sr%3D8-204-spons%26psc%3D1&qualifier=1625129212&id=5173226391672114&widgetName=sp_mtf
HyperX Kingston FURY 16GB Kit (2x8GB) 1866MHz DDR3 CL10 DIMM - Black (HX318C10FBK2/16),$136.82,4.7 out of 5 stars,"2,325",https://www.amazon.com/Kingston-HyperX-FURY-2x8GB-1866MHz/dp/B00J8E8Y5C/ref=sr_1_205?dchild=1&keywords=RAM&qid=1625129212&sr=8-205
Corsair Vengeance RGB Pro SL 128GB (4x32GB) DDR4 3200 (PC4-25600) C16 1.35V Desktop Memory - Black (CMH128GX4M4E3200C16),$854.99,4.9 out of 5 stars,"26,860",https://www.amazon.com/Corsair-Vengeance-4x32GB-PC4-25600-Desktop/dp/B08SQD14BY/ref=sr_1_207?dchild=1&keywords=RAM&qid=1625129212&sr=8-207
Komputerbay 4GB Kit (2GBx2) DDR2 800MHz (PC2-6400) CL6 SODIMM 200-Pin 1.8v Notebook Laptop Memory Modules with Lifetime Warranty,$14.99,4.7 out of 5 stars,"1,056",https://www.amazon.com/Komputerbay-PC2-6400-Notebook-Lifetime-Warranty/dp/B0032CP24W/ref=sr_1_208?dchild=1&keywords=RAM&qid=1625129212&sr=8-208
"Kuesuny 8GB Kit (2GBX4) DDR2 800 Udimm RAM, PC2-6400/PC2-6400U 1.8V CL6 240 Pin Non-ECC Unbuffered Desktop Memory Modules",$29.99,4.7 out of 5 stars,"1,407",https://www.amazon.com/Kuesuny-PC2-6400-PC2-6400U-Non-ECC-Unbuffered/dp/B08TZRPGVB/ref=sr_1_209?dchild=1&keywords=RAM&qid=1625129212&sr=8-209
2TB Kit (8 x 256GB) DDR4-2666 PC4-21300 ECC Load Reduced Memory for ASRock Rack ROMED8-2T AMD EPYC Board by NEMIX RAM,"$18,376.99",,,https://www.amazon.com/DDR4-2666-PC4-21300-Reduced-Memory-ROMED8-2T/dp/B08WTSH1K9/ref=sr_1_210?dchild=1&keywords=RAM&qid=1625129212&sr=8-210
"Timetec Hynix IC 32GB KIT(4x8GB) Compatible for Apple DDR3 1333MHz PC3-10600 for iMac (Mid 2010 27 inch, Mid 2011 21.5/27 inch) MAC SODIMM Upgrade | MAX RAM Upgrade for iMac 11,3 iMac 12,1 iMac 12, 2",$125.99,4.7 out of 5 stars,"3,771",https://www.amazon.com/Timetec-Compatible-1333MHz-PC3-10600-Upgrade/dp/B07WPGC9BY/ref=sr_1_211?dchild=1&keywords=RAM&qid=1625129212&sr=8-211
Patriot Viper Steel DDR4 16GB (2 x 8GB) 3600MHz Kit - PVS416G360C8K,$89.99,4.5 out of 5 stars,80,https://www.amazon.com/Viper-Steel-DDR4-16GB-3600MHz/dp/B088KS8CRN/ref=sr_1_212?dchild=1&keywords=RAM&qid=1625129212&sr=8-212
TEAMGROUP T-Create Classic 10L DDR4 64GB Kit (2 x 32GB) 2666MHz (PC4 21300) CL19 Desktop Memory Module Ram - TTCCD464G2666HC19DC01,$309.99,4.7 out of 5 stars,170,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A1004972H2Z3WX6KUC30&url=%2FTEAMGROUP-T-Create-Classic-2666MHz-Desktop%2Fdp%2FB08HJ117FG%2Fref%3Dsr_1_213_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129212%26sr%3D8-213-spons%26psc%3D1&qualifier=1625129212&id=5173226391672114&widgetName=sp_btf
LEVEN DDR4 8GB (8GB×1) 3200MHz PC4-25600 CL22 Unbuffered Non-ECC 1.2V UDIMM 288 Pin PC Computer Desktop Overclocking Memory Module Ram Upgrade- Lares(JR4UL3200172408-8M),$40.99,4.4 out of 5 stars,464,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A06370711CJ83XLU1XEAD&url=%2FLEVEN-PC4-25600-Unbuffered-Overclocking-JR4UL3200172408-8M%2Fdp%2FB08W1XNTQ3%2Fref%3Dsr_1_214_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129212%26sr%3D8-214-spons%26psc%3D1&qualifier=1625129212&id=5173226391672114&widgetName=sp_btf
"Thermalright Assassin Spirit 120 CPU Air Cooler, 4 Heat Pipes, Dual 120mm TL-C12 PWM Fan, AGHP Technology, for AMD AM4/Intel 115X/1200 (AS120)",$30.80,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A08177033MNEKUTW4SHE&url=%2FThermalright-Cooler-Single-Tower-Heatpipes-1500rpm%25C2%25B110%2Fdp%2FB08N43JBW4%2Fref%3Dsr_1_209_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-209-spons%26psc%3D1%26smid%3DAECMV4Q5B05GL&qualifier=1625129215&id=6376734182776765&widgetName=sp_atf_next
"Apevia Genesis-BK Mid Tower Gaming Case with 2 x Tempered Glass Panel, Top USB3.0/USB2.0/Audio Ports, 4 x RGB Fans, Black Frame",$81.99,4.6 out of 5 stars,346,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A01011583IEXJS3YEPUZ0&url=%2FApevia-Genesis-BK-Gaming-Tempered-USB3-0%2Fdp%2FB08DL9JRT3%2Fref%3Dsr_1_210_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-210-spons%26psc%3D1&qualifier=1625129215&id=6376734182776765&widgetName=sp_atf_next
Genuine Sam Original 16GB Gaming Laptop Memory Upgrade DDR4 3200MHz PC4-25600 SODIMM 1Rx8 CL22 1.2v Notebook DRAM RAM M471A2G43AB2-CWE,$96.00,5.0 out of 5 stars,4,https://www.amazon.com/Genuine-Original-PC4-25600-Notebook-M471A2G43AB2-CWE/dp/B08XB5D83T/ref=sr_1_211?dchild=1&keywords=RAM&qid=1625129215&sr=8-211
Patriot Viper Gaming RGB Series DDR4 DRAM 3200MHz 16GB Kit - White - RGB Color Profiles,$94.99,4.6 out of 5 stars,153,https://www.amazon.com/Patriot-Viper-Gaming-DDR4-3200MHz/dp/B07CX53TKZ/ref=sr_1_212?dchild=1&keywords=RAM&qid=1625129215&sr=8-212
Patriot Memory Viper 4 Series 3000MHz (PC4 24000) 8GB Dual Channel DDR4 Kit PV48G300C6K,$47.99,4.7 out of 5 stars,"2,096",https://www.amazon.com/Patriot-Memory-3000MHz-Channel-PV48G300C6K/dp/B0157UPYZ8/ref=sr_1_215?dchild=1&keywords=RAM&qid=1625129215&sr=8-215
Acclamator 8GB DDR4 Ram 2666MHz (PC4-21300) 1.2V CL19 DIMM Memory Module for Desktop(8G 2666),$41.99,,,https://www.amazon.com/Acclamator-2666MHz-PC4-21300-Memory-Desktop/dp/B082KGVLXC/ref=sr_1_217?dchild=1&keywords=RAM&qid=1625129215&sr=8-217
512GB Kit (8 x 64GB) DDR4-3200 PC4-25600 ECC Load Reduced Memory for ASRock Rack EPYCD8-2T Board by NEMIX RAM,"$2,869.20",,,https://www.amazon.com/DDR4-3200-PC4-25600-ASRock-Rack-EPYCD8-2T/dp/B08MLLBFS2/ref=sr_1_218?dchild=1&keywords=RAM&qid=1625129215&sr=8-218
Yongxinsheng DDR3 4GBx2 (8GB Kit) 1600MHz Desktop Memory (PC3-12800) CL11 240Pin 1.5V Non-ECC Unbuffered UDIMM RAM Upgrade Stick,$31.95,4.5 out of 5 stars,596,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A046887229GEG7ZS4FIIX&url=%2FYongxinsheng-240-pin-1600MHz%25EF%25BC%2588PC3-12800-Memory-Desktop%2Fdp%2FB07ZRGD1F9%2Fref%3Dsr_1_219_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-219-spons%26psc%3D1&qualifier=1625129215&id=6376734182776765&widgetName=sp_mtf
Patriot Signature Line Series DDR4 8GB (1 x 8GB) 3200MHz Single,$42.99,4.4 out of 5 stars,17,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0983516AM0CJV0YVREF&url=%2FPatriot-Signature-Line-3200MHz-Single%2Fdp%2FB0887VLQPB%2Fref%3Dsr_1_220_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-220-spons%26psc%3D1&qualifier=1625129215&id=6376734182776765&widgetName=sp_mtf
CORSAIR Dominator Platinum RGB 32GB (2x16GB) DDR4 3200 (PC4-25600) C16 1.35V Desktop Memory - White,$268.99,,,https://www.amazon.com/CORSAIR-Dominator-Platinum-PC4-25600-Desktop/dp/B093L79VHX/ref=sr_1_221?dchild=1&keywords=RAM&qid=1625129215&sr=8-221
128GB 8x16GB DDR4-3200 PC4-25600 2Rx8 RDIMM ECC Registered Memory by Nemix Ram,$747.93,,,https://www.amazon.com/8x16GB-DDR4-3200-PC4-25600-Registered-Memory/dp/B082DNVRGG/ref=sr_1_222?dchild=1&keywords=RAM&qid=1625129215&sr=8-222
v-Color 8GB (1 x 8GB) DDR4 DRAM 2666MHz (PC4-21300) CL19 1.2V U-DIMM Desktop Memory Ram Upgrade Module (TD48G26S819-VC),$39.88,4.6 out of 5 stars,"1,221",https://www.amazon.com/V-Color-2666MHz-PC4-21300-Desktop-TD48G26S819-VC/dp/B07YP6CW8P/ref=sr_1_223?dchild=1&keywords=RAM&qid=1625129215&sr=8-223
Crucial RAM 16GB Kit (2x8GB) DDR3 1600 MHz CL11 Memory for Mac CT2K8G3S160BM,$106.00,4.8 out of 5 stars,"10,740",https://www.amazon.com/Crucial-PC3-12800-SODIMM-204-Pin-Memory/dp/B008LTBJFW/ref=sr_1_225?dchild=1&keywords=RAM&qid=1625129215&sr=8-225
"SK Hynix 8GB KIT(2 x 4GB) DDR4 3200MHz PC4-25600 1.2V 1R x 16 SODIMM Laptop RAM Memory Module HMA854S6CJR6N-XN, OEM Package",$39.99,,,https://www.amazon.com/SK-3200MHz-PC4-25600-HMA854S6CJR6N-XN-Package/dp/B092RLJGVJ/ref=sr_1_226?dchild=1&keywords=RAM&qid=1625129215&sr=8-226
LEVEN Lares 8GB KIT (4GBx2) DDR3-1600MHz PC3-12800 204-Pin SO-DIMM CL11 Laptop Notebook RAM Memory Module (JR3SL1600172308-4Mx2),$30.99,4.3 out of 5 stars,81,https://www.amazon.com/LEVEN-DDR3-1600MHz-PC3-12800-Notebook-JR3SL1600172308-4Mx2/dp/B08ND1297H/ref=sr_1_227?dchild=1&keywords=RAM&qid=1625129215&sr=8-227
Timetec 32GB KIT(2x16GB) DDR4 2400MHz PC4-19200 Non-ECC Unbuffered 1.2V CL17 2Rx8 Dual Rank 260 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade (32GB KIT(2x16GB)),$158.99,4.7 out of 5 stars,"1,878",https://www.amazon.com/Timetec-PC4-19200-Unbuffered-Notebook-Computer/dp/B079HJGQZ2/ref=sr_1_228?dchild=1&keywords=RAM&qid=1625129215&sr=8-228
TEAMGROUP T-Create Classic 10L DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4 25600) CL22 Desktop Memory Module Ram - TTCCD416G3200HC22DC01,$79.99,4.7 out of 5 stars,170,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A100469238BTOSLZZQE32&url=%2FTEAMGROUP-T-Create-Classic-3200MHz-Desktop%2Fdp%2FB08HLYYP4G%2Fref%3Dsr_1_229_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-229-spons%26psc%3D1%26smid%3DAWD7GDDT7Q2ZT&qualifier=1625129215&id=6376734182776765&widgetName=sp_btf
"GeIL Orion DDR4 RAM, 32GB (16GBx2) 3600MHz 1.35V XMP2.0, Intel/AMD Compatible, Long DIMM High Speed Desktop Memory, Hardcore Immersive Gaming/Multimedia Content Creation/Quality Live Streaming",$197.99,4.6 out of 5 stars,88,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A08943912Q56Z5400KISB&url=%2FGeIL-Compatible-Immersive-Multimedia-Streaming%2Fdp%2FB08FJ6ZB4V%2Fref%3Dsr_1_230_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129215%26sr%3D8-230-spons%26psc%3D1&qualifier=1625129215&id=6376734182776765&widgetName=sp_btf
"GeIL Orion RGB DDR4 RAM, 32GB (16GBx2) 3200MHz 1.35V XMP2.0, Intel/AMD Compatible, Long DIMM High Speed Desktop Memory, Hardcore Immersive Gaming/Multimedia Content Creation/Quality Live Streaming",$203.99,4.6 out of 5 stars,88,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A09287972ZE7LYC7YCEGA&url=%2FGeIL-Compatible-Immersive-Multimedia-Streaming%2Fdp%2FB08T8ZYJ8B%2Fref%3Dsr_1_225_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-225-spons%26psc%3D1&qualifier=1625129219&id=8580629580776319&widgetName=sp_atf_next
Mushkin Essentials – DDR4 Laptop DRAM – 64GB (2x32GB) SODIMM Memory Kit – 2933MHz (PC4-23400) CL-21 – 260-pin 1.2V Notebook RAM – Dual-Channel – Low-Voltage – (MES4S293MF32GX2),$289.99,4.7 out of 5 stars,21,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A03333222VHJZ3Z4HF7Z5&url=%2FMushkin-Essentials-Dual-Channel-Low-Voltage-MES4S293MF32GX2%2Fdp%2FB08BYHY55X%2Fref%3Dsr_1_226_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-226-spons%26psc%3D1&qualifier=1625129219&id=8580629580776319&widgetName=sp_atf_next
Mushkin Essentials – DDR4 Laptop DRAM – 32GB (2x16GB) SODIMM Memory Kit – 2666MHz (PC4-21300) CL-19 – 260-pin 1.2V Notebook RAM – Dual-Channel – Low-Voltage – (MES4S266KF16GX2),$148.99,5.0 out of 5 stars,43,https://www.amazon.com/Mushkin-Essentials-Dual-Channel-Low-Voltage-MES4S266KF16GX2/dp/B07G5MF7FV/ref=sr_1_227?dchild=1&keywords=RAM&qid=1625129219&sr=8-227
512GB 8x64GB DDR4-3200 PC4-25600 2Rx4 RDIMM ECC Registered Memory by Nemix Ram,"$2,869.20",,,https://www.amazon.com/8x64GB-DDR4-3200-PC4-25600-Registered-Memory/dp/B082DNZRYC/ref=sr_1_228?dchild=1&keywords=RAM&qid=1625129219&sr=8-228
TEAMGROUP Elite DDR3L 16GB Kit (2 x 8GB) 1600MHz PC3-12800 CL11 Unbuffered Non-ECC 1.35V SODIMM 204-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED3L16G1600C11DC-S01-16GB,$56.99,4.8 out of 5 stars,944,https://www.amazon.com/TEAMGROUP-1600MHz-PC3-12800-204-Pin-Notebook/dp/B0191WAGE2/ref=sr_1_230?dchild=1&keywords=RAM&qid=1625129219&sr=8-230
Samsung 8GB KIT(2 x 4GB) DDR4 3200MHz PC4-25600 1.2V 1R x 16 SODIMM Laptop RAM Memory Module M471A5244CB0,$39.99,4.1 out of 5 stars,7,https://www.amazon.com/Samsung-3200MHz-PC4-25600-SODIMM-M471A5244CB0/dp/B091DBQXC2/ref=sr_1_232?dchild=1&keywords=RAM&qid=1625129219&sr=8-232
v-Color Prism Pro RGB SCC(2+2) Kit 16GB (2x8GB) 4133MHz (PC4-33000) DDR4 RAM with RGB Filler Kit Gaming Desktop Memory Module Ram Upgrade (SCC-TL8G41819D-E6PRSWK),$139.99,4.2 out of 5 stars,45,https://www.amazon.com/v-Color-4133MHz-PC4-33000-Desktop-SCC-TL8G41819D-E6PRSWK/dp/B08LGG8F24/ref=sr_1_233?dchild=1&keywords=RAM&qid=1625129219&sr=8-233
"Basketball's Rams, Slams and Jams",$2.99,,,https://www.amazon.com/Basketballs-Rams-Slams-and-Jams/dp/B000A7HX5I/ref=sr_1_234?dchild=1&keywords=RAM&qid=1625129219&sr=8-234
TEAMGROUP T-Create Classic 10L DDR4 32GB Kit (2 x 16GB) 2666MHz (PC4 21300) CL19 Desktop Memory Module Ram - TTCCD432G2666HC19DC01,$150.99,4.7 out of 5 stars,170,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A05416072BWTLHVBD27GT&url=%2FTEAMGROUP-T-Create-Classic-2666MHz-Desktop%2Fdp%2FB08HLZMCM8%2Fref%3Dsr_1_235_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-235-spons%26psc%3D1&qualifier=1625129219&id=8580629580776319&widgetName=sp_mtf
TEAMGROUP Elite DDR4 16GB Single 2666MHz PC4-21300 CL19 SODIMM 260-Pin Laptop Memory Module Ram - TED416G2666C19-S01,$82.99,4.8 out of 5 stars,"1,666",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A01205532GNK8PYPBH31V&url=%2FTEAMGROUP-PC4-21300-Unbuffered-Notebook-Computer%2Fdp%2FB07QMMZ9TW%2Fref%3Dsr_1_236_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-236-spons%26psc%3D1%26smid%3DAWD7GDDT7Q2ZT&qualifier=1625129219&id=8580629580776319&widgetName=sp_mtf
G.Skill 128GB Trident Z Neo DDR4 3200MHz PC4-25600 CL16 RGB Quad Channel Kit (4X 32GB),$739.99,5.0 out of 5 stars,22,https://www.amazon.com/G-Skill-Trident-3200MHz-PC4-25600-Channel/dp/B0861QJV67/ref=sr_1_237?dchild=1&keywords=RAM&qid=1625129219&sr=8-237
The Ram (Of Rooks & Rams Book 2),$4.99,4.6 out of 5 stars,by ,https://www.amazon.com/Ram-Rooks-Rams-Book-ebook/dp/B008DBEK04/ref=sr_1_238?dchild=1&keywords=RAM&qid=1625129219&sr=8-238
Corsair CMZ8GX3M2A1600C9B Vengeance Blue 8 GB (2X4 GB) PC3-12800 1600mHz DDR3 240-Pin SDRAM Dual Channel Memory Kit 1.5V,$56.11,4.7 out of 5 stars,"1,311",https://www.amazon.com/CORSAIR-Vengeance-240-Pin-Desktop-CMZ8GX3M2A1600C9B/dp/B004QBUL1C/ref=sr_1_240?dchild=1&keywords=RAM&qid=1625129219&sr=8-240
"Samsung ram Memory Upgrade DDR3 PC3 12800, 1600MHz, 204 PIN, SODIMM for 2012 Apple MacBook Pro's, 2012 iMac's, and 2011/2012 Mac Mini's (16GB kit (2 x 8GB))",$69.99,4.7 out of 5 stars,315,https://www.amazon.com/Samsung-memory-upgrade-1600MHz-Macbook/dp/B00BP6S33E/ref=sr_1_241?dchild=1&keywords=RAM&qid=1625129219&sr=8-241
Mushkin SILVERLINE Series – DDR4 Desktop DRAM – 32GB (2x16GB) Memory Kit DIMM – 2400MHz (PC4-19200) CL-17 – 288-pin 1.2V RAM – Non-ECC – Dual-Channel – Stiletto V2 Silver Heatsink – (MSL4U240HF16GX2),$144.99,4.3 out of 5 stars,24,https://www.amazon.com/Mushkin-SILVERLINE-PC4-19200-Dual-Channel-MSL4U240HF16GX2/dp/B07CH138SX/ref=sr_1_242?dchild=1&keywords=RAM&qid=1625129219&sr=8-242
v-Color 16GB (1 x 16GB) Quad Rank Server Memory Ram Module Upgrade DDR3 1333MHz (PC3-10600) Load-Reduced DIMM with Heat Sink 1.35V CL9 4Rx4 (TLR316G13Q49L),$82.99,5.0 out of 5 stars,4,https://www.amazon.com/V-Color-Upgrade-PC3-10600-Load-Reduced-TLR316G13Q49L/dp/B07R8CJ6JL/ref=sr_1_244?dchild=1&keywords=RAM&qid=1625129219&sr=8-244
LEVEN SINBA 16GB (16GBx1) DDR4 3600MHz PC4-28800 288-Pin U-DIMM CL18 XMP2.0 Overclocking Gaming RAM Desktop Memory Module- Gray (JROC4U3600172408G-16M),$82.99,4.6 out of 5 stars,442,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A01126113PPAJDGVDC3D1&url=%2FLEVEN-3600MHz-PC4-28800-Overclocking-JROC4U3600172408G-16M%2Fdp%2FB08NJ8TGG2%2Fref%3Dsr_1_245_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-245-spons%26psc%3D1&qualifier=1625129219&id=8580629580776319&widgetName=sp_btf
Kimtigo DDR4 8GB Laptop Ram 2666MHz PC4-21300 Unbuffered SODIMM Notebook Computer Memory 260Pin 1x8GB (8GB),$38.99,4.4 out of 5 stars,34,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A036798420M597HBRLC0R&url=%2FKimtigo-PC4-21300-Unbuffered-Notebook-Computer%2Fdp%2FB08VRQDVRT%2Fref%3Dsr_1_246_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129219%26sr%3D8-246-spons%26psc%3D1&qualifier=1625129219&id=8580629580776319&widgetName=sp_btf
"13"" Automotive Antenna Compatible with 2012-2021 Dodge Ram 1500 2500 Accessories Flexible Car Mast Optimized FM/AM Reception Replace# 56038725AC 4685574",$12.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A075568616MFW3VAT5KMA&url=%2FAutomotive-Compatible-2012-2021-Accessories-56038725AC%2Fdp%2FB094JNRK67%2Fref%3Dsr_1_241_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129223%26sr%3D8-241-spons%26psc%3D1%26smid%3DAIJ3AP8KA8DQ6&qualifier=1625129223&id=3015362490019970&widgetName=sp_atf_next
"CHUWI Hi10 X,10.1inch Tablet PC,Windows10 Intel N4100,Quad Core 6GB RAM 128GB ROM,1920X1200 IPS Screen,Type-C,BT5.0,WiFi,2 in 1 Tablet（6GB,128GB）",$259.00,4.0 out of 5 stars,159,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A08657561D7W13ECTMIVF&url=%2FCHUWI-10-1inch-Windows10-1920X1200-Tablet%25EF%25BC%25886GB%2Fdp%2FB08319MF76%2Fref%3Dsr_1_242_sspa%3Fdchild%3D1%26keywords%3DRAM%26qid%3D1625129223%26sr%3D8-242-spons%26psc%3D1&qualifier=1625129223&id=3015362490019970&widgetName=sp_atf_next
"A-Tech 16GB (2x8GB) RAM for Apple MacBook Pro (Mid 2012), iMac (Late 2012, Early/Late 2013, Late 2014, Mid 2015), Mac Mini (Late 2012) | DDR3 1600MHz PC3-12800 2Rx8 204-Pin SODIMM Memory Upgrade Kit",$64.99,4.8 out of 5 stars,"2,203",https://www.amazon.com/TECH-Upgrade-PC3-12800-1600MHz-MacBook/dp/B00L3QE8G2/ref=sr_1_243?dchild=1&keywords=RAM&qid=1625129223&sr=8-243
G.Skill Trident Z Royal F4-4000C18Q-128GTRG 128GB 4x32GB DDR4 4000MHz Memory Module,"$1,129.00",4.2 out of 5 stars,3,https://www.amazon.com/G-Skill-Trident-F4-4000C18Q-128GTRG-4x32GB-4000MHz/dp/B08MFLGN8B/ref=sr_1_244?dchild=1&keywords=RAM&qid=1625129223&sr=8-244
"Corsair Vengeance Performance SODIMM Memory 16GB (2x8GB) DDR4 3200MHz CL22 Unbuffered for 8th Generation or Newer Intel Core i7, and AMD Ryzen 4000 Series Notebooks",$109.99,4.8 out of 5 stars,35,https://www.amazon.com/Corsair-Vengeance-Performance-Unbuffered-Generation/dp/B08BLVHWXD/ref=sr_1_245?dchild=1&keywords=RAM&qid=1625129223&sr=8-245
Patriot Signature Premium DDR4 32GB (2x16GB) 2666MHz (PC4-21300) UDIMM kit with Heatshield PSP432G2666KH1,$139.99,4.5 out of 5 stars,116,https://www.amazon.com/Patriot-Signature-PC4-21300-Heatshield-PSP432G2666KH1/dp/B07Q286BGH/ref=sr_1_246?dchild=1&keywords=RAM&qid=1625129223&sr=8-246
HP S1 16GB (1 x16GB) DDR4 2666MHz SO-DIMM Laptop Memory Model 7EH99AA#ABC,$79.99,4.8 out of 5 stars,15,https://www.amazon.com/HP-2666MHz-SO-DIMM-7EH99AA-ABC/dp/B08QVCMG5T/ref=sr_1_247?dchild=1&keywords=RAM&qid=1625129223&sr=8-247
"TECMIYO 16GB Kit (2x8GB) DDR3 / DDR3L 1600MHz UDIMM, PC3-12800 DIMM, PC3 / PC3L-12800U Non ECC Unbuffered 1.35V/1.5V CL11 2RX8 Dual Rank 240 Pin Desktop RAM Computer Memory Module",$61.99,4.7 out of 5 stars,"1,654",https://www.amazon.com/TECMIYO-PC3L-12800-PC3L-12800U-Unbuffered-Computer/dp/B07P7TT24Z/ref=sr_1_248?dchild=1&keywords=RAM&qid=1625129223&sr=8-248
Patriot Memory Signature DDR3 16GB (2 x 8GB CL11 PC3-12800 (1600MHz) DIMM Kit PSD316G1600KH,$65.99,4.7 out of 5 stars,962,https://www.amazon.com/Patriot-Signature-PC3-12800-1600MHz-Heatshield/dp/B007HZTD86/ref=sr_1_249?dchild=1&keywords=RAM&qid=1625129223&sr=8-249
